Order_ID,Order_Date,Item_Name,Quantity,Total products,prepared by,served_by
4550,29/05/2020 20:05,Tandoori Chicken (Main),1,4,hong wu,kevin
4551,29/05/2020 20:23,Paneer Shaslick,1,2,ram,peter
4551,29/05/2020 20:23,Tandoori Mixed Grill,2,2,hong wu,peter
4552,29/05/2020 20:37,Naan,1,4,hong wu,kevin
4552,29/05/2020 20:37,Pilau Rice,1,4,hong wu,peter
4552,29/05/2020 20:37,Mini Bhaji,1,4,ram,peter
4552,29/05/2020 20:37,Chicken Tikka Masala,1,4,hong wu,peter
4553,29/05/2020 20:40,Kulcha Naan,2,5,hong wu,peter
4553,29/05/2020 20:40,Mini Bhaji,1,5,ram,kevin
4553,29/05/2020 20:40,Vegetable Samosa,1,5,ram,kevin
4553,29/05/2020 20:40,Bhindi Bhajee,1,5,hong wu,peter
4553,29/05/2020 20:40,Paneer Tikka Masala,1,5,hong wu,peter
4554,29/05/2020 20:52,Chapati,4,4,ram,peter
4554,29/05/2020 20:52,Onion Bhaji,1,4,hong wu,kevin
4554,29/05/2020 20:52,Chana Masala,1,4,ram,peter
4554,29/05/2020 20:52,Chicken Tikka (Main),1,4,hong wu,kevin
4556,30/05/2020 17:07,Pilau Rice,1,3,hong wu,peter
4556,30/05/2020 17:07,Madras,1,3,hong wu,peter
4556,30/05/2020 17:07,Chicken Biryani,1,3,ram,kevin
4557,30/05/2020 17:32,Red Sauce,1,6,ram,peter
4557,30/05/2020 17:32,Naan,1,6,ram,kevin
4557,30/05/2020 17:32,Pilau Rice,2,6,hong wu,peter
4557,30/05/2020 17:32,Keema Naan,1,6,hong wu,peter
4557,30/05/2020 17:32,Bhuna,1,6,ram,peter
4557,30/05/2020 17:32,Kurma,1,6,hong wu,kevin
4558,30/05/2020 17:46,Plain Rice,1,4,ram,peter
4558,30/05/2020 17:46,Onion Bhaji,1,4,hong wu,peter
4558,30/05/2020 17:46,Meat Samosa,1,4,hong wu,peter
4558,30/05/2020 17:46,Madras,1,4,ram,kevin
4559,30/05/2020 17:49,Peshwari Naan,1,5,hong wu,peter
4559,30/05/2020 17:49,Vegetable Rice,1,5,ram,peter
4559,30/05/2020 17:49,Mushroom Rice,1,5,hong wu,peter
4559,30/05/2020 17:49,Lamb Tikka Pasanda,1,5,hong wu,peter
4559,30/05/2020 17:49,Chicken Tikka Pasanda,1,5,hong wu,kevin
4560,30/05/2020 17:51,Mango Chutney,1,16,ram,kevin
4560,30/05/2020 17:51,Onion Chutney,1,16,hong wu,kevin
4560,30/05/2020 17:51,Mint Sauce,1,16,ram,kevin
4560,30/05/2020 17:51,Plain Papadum,3,16,hong wu,kevin
4560,30/05/2020 17:51,Naan,4,16,ram,kevin
4560,30/05/2020 17:51,Garlic Naan,3,16,hong wu,kevin
4560,30/05/2020 17:51,Pilau Rice,1,16,ram,peter
4560,30/05/2020 17:51,Crispy Aloo,2,16,hong wu,peter
4560,30/05/2020 17:51,Prawn Puree,1,16,ram,kevin
4560,30/05/2020 17:51,Tandoori Chicken,1,16,hong wu,peter
4560,30/05/2020 17:51,Mixed Starter,2,16,hong wu,peter
4560,30/05/2020 17:51,Mushroom Bhajee,1,16,ram,kevin
4560,30/05/2020 17:51,Bombay Aloo,2,16,ram,kevin
4560,30/05/2020 17:51,Madras,1,16,hong wu,kevin
4560,30/05/2020 17:51,Madras,1,16,hong wu,peter
4560,30/05/2020 17:51,Curry,1,16,hong wu,peter
4561,30/05/2020 17:58,Pilau Rice,1,4,ram,kevin
4561,30/05/2020 17:58,French Fries,1,4,hong wu,peter
4561,30/05/2020 17:58,Bombay Aloo,1,4,ram,kevin
4561,30/05/2020 17:58,Curry,1,4,hong wu,peter
4562,30/05/2020 18:28,Garlic Naan,4,8,ram,peter
4562,30/05/2020 18:28,Lemon Rice,1,8,ram,kevin
4562,30/05/2020 18:28,Special Fried Rice,2,8,hong wu,peter
4562,30/05/2020 18:28,Crispy Aloo,1,8,ram,kevin
4562,30/05/2020 18:28,Bombay Aloo,1,8,hong wu,kevin
4562,30/05/2020 18:28,Lal Mirch Lamb,1,8,ram,peter
4562,30/05/2020 18:28,Chicken Rezala,1,8,hong wu,kevin
4562,30/05/2020 18:28,Dupiaza,1,8,ram,kevin
4563,30/05/2020 18:43,Naan,1,3,hong wu,kevin
4563,30/05/2020 18:43,Royal Paneer,1,3,hong wu,peter
4563,30/05/2020 18:43,Chicken Tikka Karahi,1,3,hong wu,peter
4564,30/05/2020 18:45,Plain Papadum,4,9,hong wu,kevin
4564,30/05/2020 18:45,Peshwari Naan,2,9,ram,peter
4564,30/05/2020 18:45,Pilau Rice,3,9,hong wu,peter
4564,30/05/2020 18:45,Mini Bhaji,2,9,hong wu,peter
4564,30/05/2020 18:45,Saag Aloo,1,9,hong wu,peter
4564,30/05/2020 18:45,Tarka Dall,1,9,ram,peter
4564,30/05/2020 18:45,Chicken Tikka (Main),1,9,hong wu,peter
4564,30/05/2020 18:45,Kurma,2,9,ram,peter
4564,30/05/2020 18:45,Paneer Shaslick,1,9,hong wu,kevin
4565,30/05/2020 19:05,Plain Papadum,2,7,ram,peter
4565,30/05/2020 19:05,Pilau Rice,1,7,hong wu,kevin
4565,30/05/2020 19:05,Prawn Puree,1,7,ram,peter
4565,30/05/2020 19:05,Cauliflower Bhajee,1,7,ram,kevin
4565,30/05/2020 19:05,Chicken Tikka Pasanda,1,7,ram,kevin
4565,30/05/2020 19:05,Tandoori Chicken (Main),1,7,hong wu,kevin
4565,30/05/2020 19:05,Lamb Balti,1,7,ram,peter
4566,30/05/2020 19:13,Brinjal Bhajee,1,2,ram,kevin
4566,30/05/2020 19:13,Saag,1,2,ram,kevin
4567,30/05/2020 19:29,Red Sauce,1,8,hong wu,peter
4567,30/05/2020 19:29,Mango Chutney,1,8,hong wu,kevin
4567,30/05/2020 19:29,Mint Sauce,1,8,hong wu,peter
4567,30/05/2020 19:29,Plain Papadum,4,8,hong wu,peter
4567,30/05/2020 19:29,Pilau Rice,1,8,ram,kevin
4567,30/05/2020 19:29,Mini Bhaji,2,8,ram,peter
4567,30/05/2020 19:29,Chicken Tikka Masala,1,8,ram,kevin
4567,30/05/2020 19:29,Kurma,1,8,hong wu,peter
4568,30/05/2020 19:30,Onion Chutney,1,10,ram,peter
4568,30/05/2020 19:30,Mango Chutney,1,10,hong wu,kevin
4568,30/05/2020 19:30,Plain Papadum,2,10,ram,kevin
4568,30/05/2020 19:30,Kulcha Naan,2,10,ram,peter
4568,30/05/2020 19:30,Pilau Rice,1,10,ram,peter
4568,30/05/2020 19:30,Onion Rice,1,10,ram,peter
4568,30/05/2020 19:30,Sheek Kehab,1,10,hong wu,peter
4568,30/05/2020 19:30,Aloo Chaat,1,10,hong wu,peter
4568,30/05/2020 19:30,Bombay Aloo,1,10,hong wu,kevin
4568,30/05/2020 19:30,Pathia,1,10,ram,kevin
4569,30/05/2020 20:04,Mint Sauce,3,8,ram,kevin
4569,30/05/2020 20:04,Onion Chutney,3,8,hong wu,peter
4569,30/05/2020 20:04,Plain Papadum,4,8,hong wu,peter
4569,30/05/2020 20:04,Peshwari Naan,1,8,ram,kevin
4569,30/05/2020 20:04,Special Fried Rice,1,8,hong wu,peter
4569,30/05/2020 20:04,Chana Chaat,1,8,ram,peter
4569,30/05/2020 20:04,Saag Aloo,1,8,hong wu,peter
4569,30/05/2020 20:04,Chicken Tikka Masala,1,8,hong wu,peter
4570,30/05/2020 20:30,Mango Chutney,1,7,ram,peter
4570,30/05/2020 20:30,Mint Sauce,1,7,ram,kevin
4570,30/05/2020 20:30,Plain Papadum,4,7,ram,kevin
4570,30/05/2020 20:30,Pilau Rice,1,7,hong wu,kevin
4570,30/05/2020 20:30,Keema Naan,1,7,hong wu,kevin
4570,30/05/2020 20:30,Onion Bhaji,1,7,hong wu,peter
4570,30/05/2020 20:30,Chicken Tikka Masala,2,7,hong wu,kevin
4571,30/05/2020 20:52,Onion Chutney,1,8,hong wu,peter
4571,30/05/2020 20:52,Mango Chutney,1,8,hong wu,kevin
4571,30/05/2020 20:52,Plain Papadum,3,8,hong wu,kevin
4571,30/05/2020 20:52,Garlic Naan,1,8,ram,kevin
4571,30/05/2020 20:52,Prawn Puree,1,8,hong wu,peter
4571,30/05/2020 20:52,Vegetable Samba,1,8,ram,peter
4571,30/05/2020 20:52,Chicken Tikka Pasanda,1,8,ram,peter
4571,30/05/2020 20:52,Lamb Shashlick Curry,1,8,hong wu,kevin
4572,30/05/2020 21:07,Chapati,2,2,hong wu,kevin
4572,30/05/2020 21:07,Tandoori Fish Jalfrezi,1,2,hong wu,peter
4573,30/05/2020 21:35,Garlic Naan,1,4,ram,kevin
4573,30/05/2020 21:35,Mushroom Rice,1,4,ram,peter
4573,30/05/2020 21:35,Dupiaza,1,4,hong wu,kevin
4573,30/05/2020 21:35,King Prawn Shaslick,1,4,ram,peter
4574,31/05/2020 13:02,Naan,1,5,ram,peter
4574,31/05/2020 13:02,Pilau Rice,1,5,ram,kevin
4574,31/05/2020 13:02,Saag Aloo,1,5,ram,peter
4574,31/05/2020 13:02,Kurma,1,5,hong wu,peter
4574,31/05/2020 13:02,Chicken Tikka Masala,1,5,ram,kevin
4575,31/05/2020 16:55,Pilau Rice,1,5,ram,peter
4575,31/05/2020 16:55,Keema Naan,1,5,ram,kevin
4575,31/05/2020 16:55,Paratha,1,5,ram,kevin
4575,31/05/2020 16:55,Bombay Aloo,1,5,hong wu,peter
4575,31/05/2020 16:55,Dhansak,2,5,ram,kevin
4576,31/05/2020 17:19,Naan,1,4,hong wu,kevin
4576,31/05/2020 17:19,Plain Rice,1,4,hong wu,kevin
4576,31/05/2020 17:19,Mini Bhaji,2,4,hong wu,peter
4576,31/05/2020 17:19,Madras,1,4,ram,kevin
4577,31/05/2020 18:23,Vegetable Curry,1,3,ram,peter
4577,31/05/2020 18:23,Saag Dall,1,3,ram,kevin
4577,31/05/2020 18:23,Chilli Paneer,1,3,hong wu,kevin
4578,31/05/2020 18:31,Mango Chutney,1,12,hong wu,peter
4578,31/05/2020 18:31,Mint Sauce,1,12,hong wu,peter
4578,31/05/2020 18:31,Onion Chutney,1,12,ram,peter
4578,31/05/2020 18:31,Lime Pickle,1,12,ram,peter
4578,31/05/2020 18:31,Plain Papadum,4,12,hong wu,kevin
4578,31/05/2020 18:31,Naan,1,12,ram,peter
4578,31/05/2020 18:31,Pilau Rice,3,12,hong wu,peter
4578,31/05/2020 18:31,Garlic Naan,1,12,hong wu,peter
4578,31/05/2020 18:31,Onion Bhaji,1,12,hong wu,peter
4578,31/05/2020 18:31,Vegetable Curry,1,12,hong wu,kevin
4578,31/05/2020 18:31,Chicken Tikka Masala,1,12,hong wu,kevin
4578,31/05/2020 18:31,Kurma,2,12,ram,kevin
4579,31/05/2020 18:55,Plain Papadum,5,9,hong wu,peter
4579,31/05/2020 18:55,Pilau Rice,1,9,hong wu,peter
4579,31/05/2020 18:55,Peshwari Naan,1,9,hong wu,peter
4579,31/05/2020 18:55,Mini Bhaji,1,9,hong wu,kevin
4579,31/05/2020 18:55,Saag Aloo,1,9,ram,kevin
4579,31/05/2020 18:55,Curry,1,9,hong wu,kevin
4579,31/05/2020 18:55,Chicken Karahi,1,9,hong wu,kevin
4579,31/05/2020 18:55,Kurma,1,9,hong wu,kevin
4579,31/05/2020 18:55,Chicken Biryani,1,9,ram,kevin
4580,31/05/2020 19:12,Pilau Rice,1,8,hong wu,peter
4580,31/05/2020 19:12,Garlic Naan,1,8,hong wu,peter
4580,31/05/2020 19:12,Curry Sauce,1,8,hong wu,peter
4580,31/05/2020 19:12,Onion Rice,1,8,hong wu,kevin
4580,31/05/2020 19:12,Bombay Aloo,1,8,hong wu,peter
4580,31/05/2020 19:12,Chicken Tikka Masala,1,8,hong wu,peter
4580,31/05/2020 19:12,Kurma,1,8,ram,peter
4580,31/05/2020 19:12,Chicken Tikka Biryani,1,8,ram,kevin
4581,31/05/2020 19:12,Saag Aloo,1,3,ram,kevin
4581,31/05/2020 19:12,Chicken Biryani,1,3,hong wu,kevin
4581,31/05/2020 19:12,Vegetable Biryani,1,3,hong wu,kevin
4582,31/05/2020 19:26,Tandoori Roti,1,5,ram,kevin
4582,31/05/2020 19:26,Plain Rice,1,5,hong wu,kevin
4582,31/05/2020 19:26,Sheek Kehab,1,5,hong wu,kevin
4582,31/05/2020 19:26,Butter Chicken,1,5,ram,peter
4582,31/05/2020 19:26,King Prawn Royal,1,5,hong wu,peter
4583,31/05/2020 19:38,Naan,1,8,hong wu,peter
4583,31/05/2020 19:38,Plain Rice,2,8,ram,peter
4583,31/05/2020 19:38,Garlic Naan,1,8,hong wu,peter
4583,31/05/2020 19:38,Bombay Aloo,1,8,ram,kevin
4583,31/05/2020 19:38,Cauliflower Bhajee,1,8,hong wu,peter
4583,31/05/2020 19:38,Mushroom Bhajee,1,8,ram,peter
4583,31/05/2020 19:38,Chicken Tikka Masala,2,8,hong wu,peter
4583,31/05/2020 19:38,Chicken Tikka Biryani,1,8,ram,kevin
4584,31/05/2020 19:46,Plain Rice,1,4,ram,kevin
4584,31/05/2020 19:46,Mushroom Rice,1,4,hong wu,kevin
4584,31/05/2020 19:46,Chicken Tikka Masala,1,4,ram,kevin
4584,31/05/2020 19:46,Chicken Tikka Jalfrezi,1,4,ram,peter
4585,31/05/2020 20:11,Naan,1,4,ram,peter
4585,31/05/2020 20:11,Onion Bhaji,1,4,ram,peter
4585,31/05/2020 20:11,Chicken Chaat,2,4,ram,kevin
4585,31/05/2020 20:11,Bombay Aloo,1,4,ram,peter
4586,31/05/2020 20:35,Pilau Rice,2,8,ram,peter
4586,31/05/2020 20:35,Garlic Naan,1,8,hong wu,kevin
4586,31/05/2020 20:35,Peshwari Naan,1,8,hong wu,peter
4586,31/05/2020 20:35,Onion Bhaji,1,8,ram,peter
4586,31/05/2020 20:35,Chana Chaat,1,8,ram,peter
4586,31/05/2020 20:35,Muttar Paneer,1,8,hong wu,kevin
4586,31/05/2020 20:35,Madras,1,8,ram,kevin
4586,31/05/2020 20:35,Lamb Karahi,1,8,hong wu,peter
4587,1/6/20 14:46,Naan,1,14,hong wu,peter
4587,1/6/20 14:46,Garlic Naan,2,14,hong wu,peter
4587,1/6/20 14:46,Peshwari Naan,1,14,hong wu,peter
4587,1/6/20 14:46,Plain Rice,2,14,hong wu,peter
4587,1/6/20 14:46,Mushroom Rice,2,14,ram,kevin
4587,1/6/20 14:46,Onion Bhaji,2,14,hong wu,kevin
4587,1/6/20 14:46,Bombay Aloo,2,14,hong wu,kevin
4587,1/6/20 14:46,Saag Aloo,2,14,hong wu,kevin
4587,1/6/20 14:46,Curry,1,14,hong wu,peter
4587,1/6/20 14:46,Chicken Tikka (Main),2,14,hong wu,kevin
4587,1/6/20 14:46,Sheek Kebab (Main),2,14,ram,peter
4587,1/6/20 14:46,Chicken Tikka Masala,1,14,ram,peter
4587,1/6/20 14:46,Paneer Tikka Masala,1,14,ram,kevin
4587,1/6/20 14:46,Kurma,2,14,hong wu,peter
4588,1/6/20 16:44,Mango Chutney,1,7,ram,kevin
4588,1/6/20 16:44,Onion Chutney,1,7,ram,kevin
4588,1/6/20 16:44,Plain Papadum,2,7,hong wu,peter
4588,1/6/20 16:44,Garlic Naan,1,7,hong wu,kevin
4588,1/6/20 16:44,Onion Rice,1,7,ram,kevin
4588,1/6/20 16:44,Onion Bhaji,1,7,hong wu,peter
4588,1/6/20 16:44,Dupiaza,1,7,hong wu,peter
4589,1/6/20 17:08,Naan,1,4,hong wu,peter
4589,1/6/20 17:08,Bombay Aloo,1,4,hong wu,kevin
4589,1/6/20 17:08,Curry,1,4,ram,peter
4589,1/6/20 17:08,Madras,1,4,hong wu,kevin
4590,1/6/20 17:52,Mint Sauce,2,10,ram,kevin
4590,1/6/20 17:52,Plain Papadum,2,10,hong wu,kevin
4590,1/6/20 17:52,Pilau Rice,2,10,ram,peter
4590,1/6/20 17:52,Keema Naan,2,10,ram,kevin
4590,1/6/20 17:52,Peshwari Naan,1,10,hong wu,kevin
4590,1/6/20 17:52,Onion Bhaji,1,10,ram,peter
4590,1/6/20 17:52,Vegetable Samosa,1,10,ram,kevin
4590,1/6/20 17:52,Saag Aloo,1,10,ram,peter
4590,1/6/20 17:52,Kurma,1,10,ram,peter
4590,1/6/20 17:52,Chicken Tikka Masala,1,10,ram,kevin
4591,1/6/20 18:50,Plain Papadum,1,7,ram,peter
4591,1/6/20 18:50,Garlic Naan,2,7,hong wu,kevin
4591,1/6/20 18:50,Plain Rice,1,7,hong wu,peter
4591,1/6/20 18:50,Aloo Chaat,1,7,ram,peter
4591,1/6/20 18:50,Tarka Dall,1,7,ram,kevin
4591,1/6/20 18:50,Royal Paneer,1,7,hong wu,kevin
4591,1/6/20 18:50,Muttar Paneer,1,7,hong wu,peter
4592,1/6/20 18:53,Mango Chutney,1,6,ram,kevin
4592,1/6/20 18:53,Plain Papadum,3,6,hong wu,peter
4592,1/6/20 18:53,Chapati,2,6,hong wu,kevin
4592,1/6/20 18:53,Pilau Rice,2,6,ram,peter
4592,1/6/20 18:53,Bombay Aloo,1,6,ram,peter
4592,1/6/20 18:53,Butter Chicken,1,6,hong wu,peter
4593,1/6/20 18:56,Naan,1,4,hong wu,kevin
4593,1/6/20 18:56,Pilau Rice,1,4,ram,kevin
4593,1/6/20 18:56,Saag Aloo,1,4,ram,kevin
4593,1/6/20 18:56,Lamb Tikka Masala,1,4,hong wu,peter
4594,1/6/20 19:08,Mango Chutney,1,11,ram,kevin
4594,1/6/20 19:08,Onion Chutney,1,11,ram,peter
4594,1/6/20 19:08,Mint Sauce,1,11,hong wu,peter
4594,1/6/20 19:08,Red Sauce,1,11,hong wu,peter
4594,1/6/20 19:08,Plain Papadum,6,11,hong wu,kevin
4594,1/6/20 19:08,Garlic Naan,1,11,ram,kevin
4594,1/6/20 19:08,Keema Naan,1,11,ram,kevin
4594,1/6/20 19:08,Pilau Rice,2,11,hong wu,peter
4594,1/6/20 19:08,Chana Chaat,2,11,ram,peter
4594,1/6/20 19:08,Saag Aloo,1,11,hong wu,kevin
4594,1/6/20 19:08,Lamb Biryani,1,11,hong wu,peter
4595,1/6/20 19:34,Plain Papadum,4,13,hong wu,peter
4595,1/6/20 19:34,Garlic Naan,1,13,hong wu,kevin
4595,1/6/20 19:34,Keema Naan,1,13,hong wu,kevin
4595,1/6/20 19:34,Mini Bhaji,1,13,ram,kevin
4595,1/6/20 19:34,Meat Samosa,1,13,ram,peter
4595,1/6/20 19:34,Mushroom Rice,1,13,ram,kevin
4595,1/6/20 19:34,Onion Rice,1,13,ram,kevin
4595,1/6/20 19:34,Garlic Rice,1,13,hong wu,kevin
4595,1/6/20 19:34,Saag Rice,1,13,hong wu,peter
4595,1/6/20 19:34,Madras,1,13,hong wu,peter
4595,1/6/20 19:34,Chicken Tikka Masala,1,13,ram,kevin
4595,1/6/20 19:34,Madras,1,13,hong wu,peter
4595,1/6/20 19:34,Bhuna,1,13,hong wu,peter
4596,1/6/20 19:49,Mango Chutney,3,6,hong wu,peter
4596,1/6/20 19:49,Plain Papadum,4,6,ram,kevin
4596,1/6/20 19:49,Naan,1,6,ram,peter
4596,1/6/20 19:49,Plain Rice,1,6,hong wu,peter
4596,1/6/20 19:49,French Fries,1,6,hong wu,peter
4596,1/6/20 19:49,Chicken Tikka,1,6,ram,kevin
4597,1/6/20 20:38,Keema Naan,1,7,hong wu,peter
4597,1/6/20 20:38,Pilau Rice,1,7,ram,kevin
4597,1/6/20 20:38,Onion Bhaji,1,7,ram,kevin
4597,1/6/20 20:38,Meat Samosa,1,7,ram,kevin
4597,1/6/20 20:38,Lemon Rice,1,7,hong wu,kevin
4597,1/6/20 20:38,Chicken Tikka Jalfrezi,1,7,ram,kevin
4597,1/6/20 20:38,Lamb Chilli Masala,1,7,ram,kevin
4598,1/6/20 20:48,Pilau Rice,1,7,ram,kevin
4598,1/6/20 20:48,Keema Naan,1,7,hong wu,kevin
4598,1/6/20 20:48,Onion Bhaji,1,7,hong wu,kevin
4598,1/6/20 20:48,Meat Samosa,1,7,hong wu,kevin
4598,1/6/20 20:48,Lemon Rice,1,7,ram,kevin
4598,1/6/20 20:48,Chicken Tikka Jalfrezi,1,7,hong wu,peter
4598,1/6/20 20:48,Lamb Chilli Masala,1,7,ram,peter
4599,1/6/20 20:52,Naan,1,5,ram,kevin
4599,1/6/20 20:52,Pilau Rice,1,5,ram,peter
4599,1/6/20 20:52,Mushroom Rice,1,5,ram,kevin
4599,1/6/20 20:52,Kurma,1,5,ram,peter
4599,1/6/20 20:52,Chicken Tikka Masala,1,5,hong wu,kevin
4600,1/6/20 22:13,Plain Rice,1,3,hong wu,peter
4600,1/6/20 22:13,Mushroom,1,3,ram,kevin
4600,1/6/20 22:13,Chicken Tikka Karahi,1,3,hong wu,peter
4601,2/6/20 18:24,Peshwari Naan,1,3,hong wu,peter
4601,2/6/20 18:24,Onion Bhaji,1,3,ram,peter
4601,2/6/20 18:24,Kurma,1,3,ram,peter
4602,2/6/20 18:28,Naan,2,6,hong wu,kevin
4602,2/6/20 18:28,Plain Rice,1,6,ram,kevin
4602,2/6/20 18:28,Pilau Rice,2,6,ram,kevin
4602,2/6/20 18:28,Kurma,1,6,hong wu,kevin
4602,2/6/20 18:28,Persian Lamb Biryani,1,6,hong wu,peter
4602,2/6/20 18:28,Tandoori King Prawn Garlic,2,6,ram,kevin
4603,2/6/20 18:34,Mint Sauce,1,8,hong wu,peter
4603,2/6/20 18:34,Plain Papadum,1,8,ram,kevin
4603,2/6/20 18:34,Naan,1,8,ram,peter
4603,2/6/20 18:34,Keema Rice,1,8,ram,kevin
4603,2/6/20 18:34,Chicken Chaat,1,8,ram,peter
4603,2/6/20 18:34,Lamb Tikka,1,8,ram,kevin
4603,2/6/20 18:34,Bombay Aloo,1,8,hong wu,kevin
4603,2/6/20 18:34,Kurma,1,8,hong wu,peter
4604,2/6/20 18:58,Pilau Rice,1,5,hong wu,peter
4604,2/6/20 18:58,Special Fried Rice,1,5,ram,peter
4604,2/6/20 18:58,Vegetable Curry,1,5,ram,peter
4604,2/6/20 18:58,Curry,1,5,ram,kevin
4604,2/6/20 18:58,Garlic Chicken,1,5,ram,peter
4605,2/6/20 19:23,Naan,1,4,ram,peter
4605,2/6/20 19:23,Plain Rice,1,4,ram,peter
4605,2/6/20 19:23,Aloo Brinjal,1,4,hong wu,kevin
4605,2/6/20 19:23,Chicken Karahi,1,4,ram,peter
4606,2/6/20 19:42,Garlic Naan,1,8,ram,peter
4606,2/6/20 19:42,Crispy Aloo,1,8,hong wu,peter
4606,2/6/20 19:42,Stuffed Paratha,1,8,hong wu,kevin
4606,2/6/20 19:42,Chicken Tikka,1,8,ram,peter
4606,2/6/20 19:42,King Prawn Butterfly,1,8,hong wu,kevin
4606,2/6/20 19:42,Garlic Chicken,1,8,ram,peter
4606,2/6/20 19:42,Chicken Tikka Masala,1,8,ram,kevin
4606,2/6/20 19:42,Tandoori King Prawn Garlic,1,8,hong wu,kevin
4607,2/6/20 21:28,Onion Chutney,2,9,ram,peter
4607,2/6/20 21:28,Mango Chutney,1,9,hong wu,kevin
4607,2/6/20 21:28,Plain Papadum,1,9,ram,kevin
4607,2/6/20 21:28,Naan,1,9,hong wu,kevin
4607,2/6/20 21:28,Keema Naan,1,9,hong wu,kevin
4607,2/6/20 21:28,Sheek Kehab,1,9,hong wu,peter
4607,2/6/20 21:28,Mixed Starter,1,9,ram,kevin
4607,2/6/20 21:28,Vegetable Curry,1,9,hong wu,peter
4607,2/6/20 21:28,Bombay Aloo,1,9,hong wu,peter
4608,3/6/20 12:42,Naan,1,7,hong wu,kevin
4608,3/6/20 12:42,Tandoori Roti,1,7,ram,kevin
4608,3/6/20 12:42,Plain Rice,1,7,hong wu,kevin
4608,3/6/20 12:42,Aloo Chaat,1,7,hong wu,peter
4608,3/6/20 12:42,Saag Paneer,1,7,ram,peter
4608,3/6/20 12:42,Bhindi Bhajee,1,7,hong wu,peter
4608,3/6/20 12:42,Chicken Tikka Masala,1,7,hong wu,kevin
4610,3/6/20 16:19,Garlic Naan,2,5,hong wu,peter
4610,3/6/20 16:19,Meat Samosa,1,5,hong wu,kevin
4610,3/6/20 16:19,Mini Bhaji,1,5,hong wu,kevin
4610,3/6/20 16:19,Sheek Kebab (Main),1,5,ram,peter
4610,3/6/20 16:19,Chicken Tikka Pasanda,1,5,hong wu,peter
4611,3/6/20 17:45,Garlic Naan,1,9,hong wu,peter
4611,3/6/20 17:45,Kulcha Naan,1,9,hong wu,peter
4611,3/6/20 17:45,Onion Bhaji,1,9,ram,peter
4611,3/6/20 17:45,Garlic Rice,1,9,hong wu,peter
4611,3/6/20 17:45,Keema Rice,1,9,ram,kevin
4611,3/6/20 17:45,Chicken Pakora,1,9,ram,peter
4611,3/6/20 17:45,Grapes Special,1,9,hong wu,peter
4611,3/6/20 17:45,Butter Chicken,1,9,ram,kevin
4611,3/6/20 17:45,Chicken Sylhet,1,9,hong wu,peter
4612,3/6/20 17:46,Garlic Rice,1,4,hong wu,kevin
4612,3/6/20 17:46,Lamb Biryani,1,4,ram,kevin
4612,3/6/20 17:46,Chicken Biryani,1,4,ram,kevin
4612,3/6/20 17:46,Prawn Balti,1,4,ram,kevin
4613,3/6/20 17:49,Mint Sauce,2,9,hong wu,peter
4613,3/6/20 17:49,Plain Papadum,3,9,hong wu,peter
4613,3/6/20 17:49,Naan,1,9,hong wu,kevin
4613,3/6/20 17:49,Mushroom Rice,1,9,ram,kevin
4613,3/6/20 17:49,King Prawn Puree,1,9,ram,kevin
4613,3/6/20 17:49,Bombay Aloo,1,9,ram,kevin
4613,3/6/20 17:49,Chicken Royal,1,9,ram,kevin
4613,3/6/20 17:49,Chicken Tikka Masala,1,9,ram,kevin
4613,3/6/20 17:49,Chicken Tikka (Main),1,9,ram,kevin
4614,3/6/20 17:55,Keema Naan,1,7,hong wu,kevin
4614,3/6/20 17:55,Chicken Pakora,1,7,ram,peter
4614,3/6/20 17:55,King Prawn Butterfly,1,7,ram,kevin
4614,3/6/20 17:55,Saag Aloo,1,7,ram,kevin
4614,3/6/20 17:55,Butter Chicken,1,7,ram,kevin
4614,3/6/20 17:55,Murgh Masala,1,7,hong wu,kevin
4615,3/6/20 18:33,Plain Papadum,2,6,hong wu,kevin
4615,3/6/20 18:33,Naan,2,6,ram,peter
4615,3/6/20 18:33,Pilau Rice,1,6,hong wu,kevin
4615,3/6/20 18:33,French Fries,2,6,hong wu,peter
4615,3/6/20 18:33,Curry,1,6,ram,peter
4615,3/6/20 18:33,Kurma,1,6,ram,kevin
4616,3/6/20 18:57,Pilau Rice,1,4,ram,kevin
4616,3/6/20 18:57,Garlic Naan,1,4,hong wu,kevin
4616,3/6/20 18:57,Bombay Aloo,1,4,ram,peter
4616,3/6/20 18:57,Butter Chicken,1,4,hong wu,peter
4617,3/6/20 19:14,Naan,1,7,hong wu,peter
4617,3/6/20 19:14,Keema Naan,1,7,ram,kevin
4617,3/6/20 19:14,Peshwari Naan,1,7,hong wu,peter
4617,3/6/20 19:14,Mushroom Rice,2,7,hong wu,peter
4617,3/6/20 19:14,Bombay Aloo,1,7,hong wu,peter
4617,3/6/20 19:14,Chicken Tikka Masala,1,7,hong wu,peter
4617,3/6/20 19:14,Dhansak,2,7,ram,kevin
4618,3/6/20 19:19,Mango Chutney,1,10,ram,peter
4618,3/6/20 19:19,Mint Sauce,1,10,ram,kevin
4618,3/6/20 19:19,Plain Papadum,7,10,hong wu,peter
4618,3/6/20 19:19,Pilau Rice,2,10,ram,peter
4618,3/6/20 19:19,Special Fried Rice,3,10,ram,kevin
4618,3/6/20 19:19,Saag Aloo,1,10,ram,kevin
4618,3/6/20 19:19,Chicken Tikka Masala,2,10,hong wu,peter
